Time (s),Clean EEG Signal (µV),EOG Noise (µV),EMG Noise (µV),Composite Signal (µV),EOG SNR (dB),EMG SNR (dB)
0.787,-3.6448431371070606,-10.89248103222531,-3.963804047000394,-18.501128216332766,-7.0,2.000000000000001
0.788,-3.4227355296434347,-10.876062496899339,-3.963804047000393,-18.262602073543167,-7.0,2.000000000000001
0.789,-3.187119948743455,-10.85921459324879,-3.901292489317437,-17.947627031309683,-7.0,2.000000000000001
0.79,-2.9389262614623592,-10.841937986400051,-3.777255218558767,-17.558119466421175,-7.0,2.000000000000001
0.791,-2.679133974894993,-10.824233358403985,-3.5936483765805485,-17.097015709879525,-7.0,2.000000000000001
0.792,-2.4087683705085725,-10.806101408208981,-3.3533675529621476,-16.5682373316797,-7.0,2.000000000000001
0.793,-2.1288964578253773,-10.787542851633395,-3.060202119828887,-15.976641429287659,-7.0,2.000000000000001
0.794,-1.8406227634233892,-10.768558421337254,-2.718775471189754,-15.327956655950398,-7.0,2.000000000000001
0.795,-1.5450849718747213,-10.749148866793368,-2.3344721092522116,-14.6287059479203,-7.0,2.000000000000001
0.796,-1.2434494358242767,-10.729314954257704,-1.9133527276057654,-13.886117117687748,-7.0,2.000000000000001
0.797,-0.9369065729286101,-10.709057466739184,-1.4620586304634102,-13.108022670131204,-7.0,2.000000000000001
0.798,-0.6266661678215275,-10.68837720396872,-0.987706995327209,-12.302750367117456,-7.0,2.000000000000001
0.799,-0.31395259764655714,-10.667274982367672,-0.4977786308470839,-11.479006210861312,-7.0,2.000000000000001
0.8,-9.797174393178826e-15,-10.645751635015625,-1.556434448203934e-14,-10.64575163501565,-7.0,2.000000000000001
0.801,0.3139525976465731,-10.62380801161747,0.4977786308471091,-9.812076783123787,-7.0,2.000000000000001
0.802,0.6266661678215433,-10.601444978469893,0.9877069953272334,-8.987071815321116,-7.0,2.000000000000001
0.803,0.9369065729286258,-10.578663418427144,1.4620586304634338,-8.179698215035083,-7.0,2.000000000000001
0.804,1.243449435824292,-10.555464230866212,1.9133527276057873,-7.398662067436132,-7.0,2.000000000000001
0.805,1.5450849718747364,-10.531848331651291,2.3344721092522316,-6.652291250524324,-7.0,2.000000000000001
0.806,1.8406227634234038,-10.507816653097652,2.7187754711897725,-5.948418418484477,-7.0,2.000000000000001
0.807,2.1288964578253595,-10.483370143934815,3.060202119828867,-5.294271566280589,-7.0,2.000000000000001
0.808,2.4087683705085863,-10.458509769269096,3.3533675529621614,-4.696373845798348,-7.0,2.000000000000001
0.809,2.6791339748949765,-10.433236510545527,3.593648376580535,-4.1604541590700155,-7.0,2.000000000000001
0.81,2.9389262614623726,-10.407551365509079,3.777255218558775,-3.691369885487931,-7.0,2.000000000000001
0.811,3.1871199487434674,-10.381455348165307,3.9012924893174423,-3.2930429101043983,-7.0,2.000000000000001
0.812,3.4227355296434467,-10.354949488740285,3.963804047000395,-2.968409912096443,-7.0,2.000000000000001
0.8130000000000001,3.644843137107072,-10.328034833639963,3.963804047000392,-2.719387649532499,-7.0,2.000000000000001
0.8140000000000001,3.852566213878947,-10.300712445408838,3.9012924893174343,-2.5468537422124555,-7.0,2.000000000000001
0.8150000000000001,4.045084971874747,-10.272983402688013,3.777255218558763,-2.4506432122545028,-7.0,2.000000000000001
0.8160000000000001,4.221639627510074,-10.244848800172615,3.5936483765805427,-2.429560796081998,-7.0,2.000000000000001
0.8170000000000001,4.3815334002193245,-10.216309748568573,3.3533675529621405,-2.481408795387108,-7.0,2.000000000000001
0.8180000000000001,4.524135262330096,-10.187367374548788,3.0602021198288787,-2.603029992389815,-7.0,2.000000000000001
0.8190000000000001,4.648882429441261,-10.158022820708617,2.718775471189744,-2.7903649200776117,-7.0,2.000000000000001
0.8200000000000001,4.755282581475776,-10.12827724552081,2.3344721092522005,-3.038522554792834,-7.0,2.000000000000001
0.8210000000000001,4.842915805643157,-10.098131823289734,1.9133527276057534,-3.3418632900408225,-7.0,2.000000000000001
0.8220000000000001,4.911436253643448,-10.067587744105051,1.4620586304633978,-3.6940928599982046,-7.0,2.000000000000001
0.8230000000000001,4.96057350657239,-10.036646213794697,0.9877069953271956,-4.08836571189511,-7.0,2.000000000000001
0.8240000000000001,4.99013364214136,-10.005308453877316,0.49777863084707036,-4.517396180888885,-7.0,2.000000000000001
0.8250000000000001,5.0,-9.973575701514008,1.94062632229102e-15,-4.973575701514006,-7.0,2.000000000000001
0.8260000000000001,4.990133642141357,-9.941449209459499,-0.49777863084712254,-5.449094198165265,-7.0,2.000000000000001
0.8270000000000001,4.96057350657239,-9.908930246012693,-0.9877069953271919,-5.936063734767495,-7.0,2.000000000000001
0.8280000000000001,4.911436253643442,-9.876020094966574,-1.4620586304634466,-6.426642471786579,-7.0,2.000000000000001
0.8290000000000001,4.842915805643149,-9.842720055557566,-1.9133527276057996,-6.9131569775202175,-7.0,2.000000000000001
0.8300000000000001,4.7552825814757655,-9.809031442414197,-2.3344721092522427,-7.388220970190674,-7.0,2.000000000000001
0.8310000000000001,4.648882429441248,-9.77495558550524,-2.7187754711897822,-7.844848627253772,-7.0,2.000000000000001
0.8320000000000001,4.5241352623300966,-9.740493830087162,-3.060202119828876,-8.276560687585942,-7.0,2.000000000000001
0.833,4.381533400219325,-9.705647536651082,-3.3533675529621383,-8.677481689393897,-7.0,2.000000000000001
0.834,4.221639627510094,-9.670418080868975,-3.593648376580517,-9.042426829939398,-7.0,2.000000000000001
0.835,4.045084971874749,-9.63480685353945,-3.7772552185587616,-9.366977100223464,-7.0,2.000000000000001
0.836,3.8525662138789705,-9.598815260532772,-3.9012924893174237,-9.647541535971225,-7.0,2.000000000000001
0.837,3.644843137107074,-9.562444722735417,-3.963804047000392,-9.881405632628736,-7.0,2.000000000000001
0.838,3.4227355296434485,-9.525696675993938,-3.963804047000395,-10.066765193350886,-7.0,2.000000000000001
0.839,3.187119948743469,-9.488572571058292,-3.9012924893174423,-10.202745111632264,-7.0,2.000000000000001
0.84,2.9389262614623743,-9.451073873524582,-3.7772552185587758,-10.289402830620983,-7.0,2.000000000000001
0.841,2.6791339748950085,-9.413202063777172,-3.5936483765805605,-10.327716465462725,-7.0,2.000000000000001
0.842,2.4087683705085885,-9.374958636930272,-3.353367552962163,-10.319557819383846,-7.0,2.000000000000001
0.843,2.1288964578253937,-9.33634510276888,-3.060202119828906,-10.267650764772393,-7.0,2.000000000000001
0.844,1.840622763423406,-9.297362985689219,-2.718775471189775,-10.175515693455589,-7.0,2.000000000000001
0.845,1.5450849718747386,-9.258013824638516,-2.3344721092522347,-10.047400962016013,-7.0,2.000000000000001
0.846,1.2434494358242942,-9.218299173054278,-1.9133527276057907,-9.888202464835777,-7.0,2.000000000000001
0.847,0.9369065729286282,-9.178220598802941,-1.4620586304634373,-9.70337265633775,-7.0,2.000000000000001
0.848,0.6266661678215457,-9.137779684118,-0.9877069953272372,-9.498820511623691,-7.0,2.000000000000001
0.849,0.31395259764657546,-9.096978025537512,-0.4977786308471129,-9.28080405873805,-7.0,2.000000000000001
0.85,2.817306618675501e-14,-9.055817233841093,-4.47573238617909e-14,-9.055817233841108,-7.0,2.000000000000001
0.851,-0.31395259764655475,-9.01429893398633,0.4977786308470801,-8.830472900785805,-7.0,2.000000000000001
0.852,-0.6266661678214899,-8.9724247650446,0.9877069953271506,-8.611383937538939,-7.0,2.000000000000001
0.853,-0.9369065729286077,-8.930196380136403,1.4620586304634067,-8.405044322601604,-7.0,2.000000000000001
0.854,-1.243449435824274,-8.88761544636606,1.9133527276057618,-8.217712154584571,-7.0,2.000000000000001
0.855,-1.5450849718747186,-8.844683644755934,2.3344721092522085,-8.055296507378443,-7.0,2.000000000000001
0.856,-1.8406227634233867,-8.801402670180028,2.718775471189751,-7.9232499624136645,-7.0,2.000000000000001
0.857,-2.1288964578253426,-8.75777423129713,3.0602021198288485,-7.826468569293625,-7.0,2.000000000000001
0.858,-2.4087683705085703,-8.713800050483288,3.3533675529621454,-7.769200868029712,-7.0,2.000000000000001
0.859,-2.6791339748949605,-8.669481863763863,3.5936483765805227,-7.754967462078302,-7.0,2.000000000000001
0.86,-2.9389262614623575,-8.624821420744995,3.777255218558766,-7.786492463648589,-7.0,2.000000000000001
0.861,-3.187119948743426,-8.57982048454449,3.901292489317426,-7.865647943970489,-7.0,2.000000000000001
0.862,-3.4227355296434334,-8.534480831722266,3.963804047000393,-7.9934123143653055,-7.0,2.000000000000001
0.863,-3.6448431371070593,-8.488804252210171,3.963804047000394,-8.169843342316838,-7.0,2.000000000000001
0.864,-3.852566213878935,-8.442792549241366,3.9012924893174405,-8.39406627380286,-7.0,2.000000000000001
0.865,-4.045084971874736,-8.396447539279086,3.7772552185587718,-8.66427729259505,-7.0,2.000000000000001
0.866,-4.221639627510064,-8.349771051944986,3.593648376580555,-8.977762302874492,-7.0,2.000000000000001
0.867,-4.381533400219316,-8.302764929946848,3.3533675529621556,-9.33093077720401,-7.0,2.000000000000001
0.868,-4.524135262330087,-8.255431029005885,3.0602021198288973,-9.719364171507074,-7.0,2.000000000000001
0.869,-4.6488824294412545,-8.207771217783462,2.7187754711897654,-10.13787817603495,-7.0,2.000000000000001
0.87,-4.75528258147576,-8.159787377807312,2.33447210925227,-10.5805978500308,-7.0,2.000000000000001
0.871,-4.842915805643154,-8.111481403397285,1.913352727605779,-11.041044481434659,-7.0,2.000000000000001
0.872,-4.911436253643444,-8.062855201590526,1.4620586304634249,-11.512232824770546,-7.0,2.000000000000001
0.873,-4.960573506572388,-8.013910692066235,0.9877069953272238,-11.9867772033114,-7.0,2.000000000000001
0.874,-4.990133642141359,-7.964649807069828,0.49777863084709933,-12.457004818364087,-7.0,2.000000000000001
0.875,-5.0,-7.91507449133671,3.113360570204258e-14,-12.91507449133668,-7.0,2.000000000000001
0.876,-4.990133642141359,-7.865186702015451,-0.4977786308470936,-13.3530989750039,-7.0,2.000000000000001
0.877,-4.960573506572392,-7.814988408590546,-0.9877069953271637,-13.763268910490101,-7.0,2.000000000000001
0.878,-4.911436253643445,-7.764481592804682,-1.4620586304634193,-14.137976476911547,-7.0,2.000000000000001
0.879,-4.8429158056431625,-7.713668248580447,-1.9133527276057243,-14.469936781829336,-7.0,2.000000000000001
0.88,-4.755282581475771,-7.6625503819416805,-2.3344721092522196,-14.752305072669671,-7.0,2.000000000000001
0.881,-4.648882429441255,-7.611130010934218,-2.718775471189761,-14.978787911565234,-7.0,2.000000000000001
0.882,-4.5241352623301045,-7.559409165546272,-3.0602021198288574,-15.143746547705234,-7.0,2.000000000000001
0.883,-4.381533400219317,-7.507389887628244,-3.353367552962153,-15.242290840809716,-7.0,2.000000000000001
0.884,-4.221639627510085,-7.455074230812171,-3.5936483765805285,-15.270362234902784,-7.0,2.000000000000001
0.885,-4.045084971874739,-7.402464260430596,-3.77725521855877,-15.224804450864104,-7.0,2.000000000000001
0.886,-3.85256621387896,-7.349562053435062,-3.9012924893174286,-15.103420756631452,-7.0,2.000000000000001
0.887,-3.644843137107062,-7.296369698314132,-3.963804047000394,-14.905016882421588,-7.0,2.000000000000001
0.888,-3.422735529643436,-7.242889295010891,-3.963804047000393,-14.62942887165472,-7.0,2.000000000000001
0.889,-3.1871199487434554,-7.189122954840103,-3.901292489317438,-14.277535392900997,-7.0,2.000000000000001
0.89,-2.93892626146236,-7.1350728004048,-3.777255218558768,-13.851254280425929,-7.0,2.000000000000001
0.891,-2.6791339748949943,-7.080740965512547,-3.593648376580549,-13.353523316988088,-7.0,2.000000000000001
0.892,-2.408768370508574,-7.026129595091138,-3.353367552962149,-12.788265518561863,-7.0,2.000000000000001
0.893,-2.128896457825378,-6.971240845103983,-3.0602021198288885,-12.16033942275825,-7.0,2.000000000000001
0.894,-1.8406227634233903,-6.916076882464941,-2.718775471189755,-11.475475117078085,-7.0,2.000000000000001
0.895,-1.545084971874756,-6.860639884952789,-2.3344721092522587,-10.740196966079804,-7.0,2.000000000000001
0.896,-1.2434494358242778,-6.804932041125286,-1.913352727605767,-9.96173420455533,-7.0,2.000000000000001
0.897,-0.9369065729286113,-6.7489555502327025,-1.4620586304634122,-9.147920753624726,-7.0,2.000000000000001
0.898,-0.6266661678215287,-6.692712622131065,-0.9877069953272107,-8.307085785279805,-7.0,2.000000000000001
0.899,-0.31395259764655836,-6.636205477194857,-0.4977786308470859,-7.447936705688503,-7.0,2.000000000000001
0.9,-1.102182119232618e-14,-6.579436346229423,-1.7509887542294257e-14,-6.5794363462294525,-7.0,2.000000000000001
0.901,0.31395259764657185,-6.52240747038283,0.49777863084710705,-5.710676241889151,-7.0,2.000000000000001
0.902,0.6266661678215069,-6.465121101057465,0.9877069953271768,-4.850747937908782,-7.0,2.000000000000001
0.903,0.9369065729286246,-6.407579499821091,1.462058630463432,-4.008614296429035,-7.0,2.000000000000001
0.904,1.2434494358242565,-6.349784938317589,1.913352727605736,-3.192982774887596,-7.0,2.000000000000001
0.905,1.5450849718747353,-6.291739698177303,2.3344721092522307,-2.4121826170503384,-7.0,2.000000000000001
0.906,1.840622763423403,-6.23344607092691,2.718775471189771,-1.674047836313737,-7.0,2.000000000000001
0.907,2.128896457825358,-6.174906357899014,3.0602021198288663,-0.9858077802447907,-7.0,2.000000000000001
0.908,2.4087683705085854,-6.116122870141234,3.3533675529621605,-0.35398694667048775,-7.0,2.000000000000001
0.909,2.679133974894975,-6.057097928325027,3.5936483765805343,0.21568442315048242,-7.0,2.000000000000001
0.91,2.9389262614623712,-5.997833862654014,3.7772552185587744,0.7183476173671314,-7.0,2.000000000000001
0.911,3.187119948743439,-5.93833301277205,3.9012924893174312,1.1500794252888196,-7.0,2.000000000000001
0.912,3.422735529643446,-5.878597727670788,3.963804047000395,1.5079418489730525,-7.0,2.000000000000001
0.913,3.6448431371070464,-5.818630365597016,3.9638040470003957,1.7900168185104255,-7.0,2.000000000000001
0.914,3.852566213878946,-5.758433293959503,3.901292489317435,1.9954254092368784,-7.0,2.000000000000001
0.915,4.045084971874746,-5.698008889235553,3.7772552185587633,2.1243313011979565,-7.0,2.000000000000001
0.916,4.221639627510073,-5.637359536877217,3.5936483765805436,2.1779284672133996,-7.0,2.000000000000001
0.917,4.381533400219324,-5.576487631217064,3.3533675529621414,2.1584133219644013,-7.0,2.000000000000001
0.918,4.524135262330096,-5.515395575373714,3.06020211982888,2.0689418067852614,-7.0,2.000000000000001
0.919,4.648882429441261,-5.45408578115691,2.718775471189746,1.9135721194740967,-7.0,2.000000000000001
0.92,4.7552825814757655,-5.392560668972365,2.3344721092522476,1.6971940217556476,-7.0,2.000000000000001
0.921,4.842915805643156,-5.330822667726142,1.9133527276057547,1.4254458655227686,-7.0,2.000000000000001
0.922,4.9114362536434415,-5.2688742147288385,1.462058630463452,1.104620669378055,-7.0,2.000000000000001
0.923,4.96057350657239,-5.2067177555992945,0.9877069953271975,0.7415627463002933,-7.0,2.000000000000001
0.924,4.99013364214136,-5.144355744168079,0.49777863084707236,0.34355652882035265,-7.0,2.000000000000001
0.925,5.0,-5.08179064238064,3.886169382545938e-15,-0.08179064238063614,-7.0,2.000000000000001
0.926,4.990133642141357,-5.019024920200052,-0.4977786308471206,-0.5266699089058156,-7.0,2.000000000000001
0.927,4.96057350657239,-4.956061055509569,-0.9877069953271901,-0.9831945442643698,-7.0,2.000000000000001
0.928,4.911436253643442,-4.892901534014742,-1.4620586304634446,-1.4435239108347444,-7.0,2.000000000000001
0.929,4.842915805643158,-4.8295488491453495,-1.9133527276057483,-1.8999857711079398,-7.0,2.000000000000001
0.93,4.7552825814757655,-4.766005501956897,-2.334472109252241,-2.3451950297333726,-7.0,2.000000000000001
0.931,4.648882429441262,-4.702274001031945,-2.7187754711897396,-2.772167042780423,-7.0,2.000000000000001
0.932,4.5241352623300966,-4.6383568623810145,-3.0602021198288747,-3.1744237198797935,-7.0,2.000000000000001
0.933,4.381533400219309,-4.574256609343287,-3.353367552962167,-3.5460907620861453,-7.0,2.000000000000001
0.934,4.2216396275100765,-4.509975772487014,-3.5936483765805396,-3.881984521557477,-7.0,2.000000000000001
0.935,4.045084971874728,-4.445516889509549,-3.777255218558778,-4.177687136193599,-7.0,2.000000000000001
0.936,3.8525662138789496,-4.38088250513724,-3.9012924893174334,-4.429608780575724,-7.0,2.000000000000001
0.937,3.6448431371070495,-4.316075171024891,-3.9638040470003957,-4.635036080918237,-7.0,2.000000000000001
0.9380000000000001,3.4227355296434494,-4.2510974456551045,-3.963804047000395,-4.7921659630120494,-7.0,2.000000000000001
0.9390000000000001,3.187119948743443,-4.185951894237197,-3.901292489317433,-4.900124434811188,-7.0,2.000000000000001
0.9400000000000001,2.9389262614623464,-4.120641088606014,-3.7772552185587593,-4.9589700457024275,-7.0,2.000000000000001
0.9410000000000001,2.6791339748949796,-4.05516760712032,-3.593648376580538,-4.969682008805878,-7.0,2.000000000000001
0.9420000000000001,2.4087683705085587,-3.989534034561045,-3.3533675529621343,-4.934133217014621,-7.0,2.000000000000001
0.9430000000000001,2.1288964578253626,-3.9237429620292734,-3.0602021198288716,-4.855048624032782,-7.0,2.000000000000001
0.9440000000000001,1.8406227634233743,-3.8577969868438746,-2.7187754711897356,-4.735949694610237,-7.0,2.000000000000001
0.9450000000000001,1.54508497187474,-3.791698712439051,-2.3344721092522365,-4.5810858498165485,-7.0,2.000000000000001
0.9460000000000001,1.2434494358242612,-3.72545074826148,-1.9133527276057427,-4.395354040042962,-7.0,2.000000000000001
0.9470000000000001,0.9369065729286293,-3.6590557096673693,-1.4620586304634393,-4.18420776720218,-7.0,2.000000000000001
0.9480000000000001,0.6266661678215116,-3.592516217819139,-0.9877069953271842,-3.9535570453248123,-7.0,2.000000000000001
0.9490000000000001,0.31395259764654126,-3.5258348995820117,-0.4977786308470588,-3.7096609327825294,-7.0,2.000000000000001
0.9500000000000001,-6.1294238021026506e-15,-3.4590143874202455,9.737548777202383e-15,-3.4590143874202415,-7.0,2.000000000000001
0.9510000000000001,-0.313952597646589,-3.392057319293235,0.4977786308471342,-3.2082312860926896,-7.0,2.000000000000001
0.9520000000000001,-0.6266661678215238,-3.324966338551401,0.9877069953272031,-2.9639255110457223,-7.0,2.000000000000001
0.9530000000000001,-0.9369065729286414,-3.257744093831766,1.4620586304634575,-2.73259203629695,-7.0,2.000000000000001
0.9540000000000001,-1.2434494358242731,-3.1903932389534675,1.9133527276057603,-2.520489947171981,-7.0,2.000000000000001
0.9550000000000001,-1.5450849718747515,-3.122916432812913,2.3344721092522525,-2.3335292954354125,-7.0,2.000000000000001
0.9560000000000001,-1.8406227634233856,-3.055316339278891,2.7187754711897494,-2.177163631512527,-7.0,2.000000000000001
0.9570000000000001,-2.1288964578253737,-2.987595627087324,3.0602021198288836,-2.0562899650838133,-7.0,2.000000000000001
0.9580000000000001,-2.408768370508601,-2.919756969735992,3.3533675529621747,-1.9751577872824186,-7.0,2.000000000000001
0.9590000000000001,-2.6791339748949903,-2.8518030453789196,3.5936483765805463,-1.9372886436933638,-7.0,2.000000000000001
0.96,-2.9389262614623566,-2.7837365367206846,3.777255218558765,-1.9454075796242756,-7.0,2.000000000000001
0.961,-3.1871199487434247,-2.7155601309104904,3.901292489317426,-2.001387590336489,-7.0,2.000000000000001
0.962,-3.422735529643433,-2.647276519436122,3.963804047000393,-2.1062080020791614,-7.0,2.000000000000001
0.963,-3.6448431371070344,-2.5788883980176287,3.9638040470003975,-2.2599274881242657,-7.0,2.000000000000001
0.964,-3.852566213878934,-2.510398466500937,3.9012924893174405,-2.461672191062431,-7.0,2.000000000000001
0.965,-4.045084971874715,-2.441809428751288,3.77725521855879,-2.709639182067214,-7.0,2.000000000000001
0.966,-4.221639627510063,-2.3731239925464296,3.593648376580556,-3.0011152434759367,-7.0,2.000000000000001
0.967,-4.381533400219315,-2.3043448694697943,3.353367552962157,-3.332510716726952,-7.0,2.000000000000001
0.968,-4.524135262330087,-2.235474774803373,3.0602021198288987,-3.699407917304561,-7.0,2.000000000000001
0.969,-4.648882429441254,-2.166516427420598,2.7187754711897667,-4.0966233856720855,-7.0,2.000000000000001
0.97,-4.755282581475759,-2.097472549678929,2.334472109252271,-4.518283021902418,-7.0,2.000000000000001
0.971,-4.842915805643153,-2.028345867312457,1.9133527276057805,-4.957908945349829,-7.0,2.000000000000001
0.972,-4.911436253643437,-1.9591391093242179,1.462058630463479,-5.408516732504175,-7.0,2.000000000000001
0.973,-4.960573506572388,-1.8898550078785357,0.9877069953272257,-5.862721519123697,-7.0,2.000000000000001
0.974,-4.990133642141356,-1.820496298193093,0.49777863084715734,-6.312851309487292,-7.0,2.000000000000001
0.975,-5.0,-1.7510657184309768,3.307914876229749e-14,-6.751065718430944,-7.0,2.000000000000001
0.976,-4.990133642141359,-1.6815660095926108,-0.4977786308470916,-7.1694782825810615,-7.0,2.000000000000001
0.977,-4.960573506572392,-1.6119999154074791,-0.9877069953271618,-7.560280417307034,-7.0,2.000000000000001
0.978,-4.911436253643445,-1.5423701822258828,-1.4620586304634176,-7.915865066332745,-7.0,2.000000000000001
0.979,-4.8429158056431625,-1.472679558910443,-1.9133527276057225,-8.22894809215933,-7.0,2.000000000000001
0.98,-4.755282581475772,-1.4029307967276587,-2.334472109252218,-8.492685487455649,-7.0,2.000000000000001
0.981,-4.648882429441269,-1.333126649239212,-2.7187754711897187,-8.7007845498702,-7.0,2.000000000000001
0.982,-4.5241352623301045,-1.2632698721933417,-3.060202119828856,-8.847607254352305,-7.0,2.000000000000001
0.983,-4.381533400219318,-1.1933632234159819,-3.353367552962152,-8.928264176597452,-7.0,2.000000000000001
0.984,-4.221639627510086,-1.1234094627019164,-3.5936483765805276,-8.93869746679253,-7.0,2.000000000000001
0.985,-4.04508497187474,-1.0534113517058588,-3.7772552185587696,-8.87575154213937,-7.0,2.000000000000001
0.986,-3.852566213878961,-0.9833716538333548,-3.9012924893174277,-8.737230357029745,-7.0,2.000000000000001
0.987,-3.6448431371070624,-0.9132931341317696,-3.963804047000393,-8.521940318239224,-7.0,2.000000000000001
0.988,-3.4227355296434627,-0.8431785591810472,-3.9638040470003966,-8.229718135824907,-7.0,2.000000000000001
0.989,-3.1871199487434567,-0.773030696984571,-3.901292489317438,-7.861443135045465,-7.0,2.000000000000001
0.99,-2.9389262614623903,-0.7028523168598088,-3.7772552185587855,-7.419033796880985,-7.0,2.000000000000001
0.991,-2.679133974894995,-0.6326461893290627,-3.59364837658055,-6.905428540804607,-7.0,2.000000000000001
0.992,-2.408768370508575,-0.5624150860100255,-3.35336755296215,-6.324551009480751,-7.0,2.000000000000001
0.993,-2.128896457825379,-0.49216177950639184,-3.06020211982889,-5.681260357160661,-7.0,2.000000000000001
0.994,-1.8406227634233914,-0.4218890432984291,-2.7187754711897574,-4.981287277911578,-7.0,2.000000000000001
0.995,-1.5450849718747575,-0.3515996516334167,-2.33447210925226,-4.231156732760434,-7.0,2.000000000000001
0.996,-1.243449435824279,-0.2812963794162028,-1.9133527276057687,-3.4380985428462503,-7.0,2.000000000000001
0.997,-0.9369065729286475,-0.2109820020995761,-1.4620586304634664,-2.6099472054916903,-7.0,2.000000000000001
0.998,-0.62666616782153,-0.14065929557477552,-0.9877069953272126,-1.7550324587235182,-7.0,2.000000000000001
0.999,-0.31395259764659506,-0.070331036061823,-0.4977786308471438,-0.8820622645555618,-7.0,2.000000000000001
